Filename,Original Phrase,Rearranged Phrase,Target Word,Reversed,Position,Hamming Distance,Context,Original Window,Variation Window,Similarity,Token
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only exertion. heavy normal documented Bridges Dr. with This occurs,0.3671403,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only heavy with normal Bridges documented Dr. exertion. occurs This,0.32831347,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,exertion. heavy with normal Bridges documented Dr. occurs only This,0.34264323,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only exertion. with normal Bridges documented Dr. heavy occurs This,0.35037807,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,heavy with exertion. normal Bridges documented Dr. only occurs This,0.33839,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,This with heavy normal Bridges documented Dr. only occurs exertion.,0.32400024,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,exertion. with This normal Bridges documented Dr. heavy occurs only,0.39644924,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,This exertion. with normal Bridges documented Dr. occurs only heavy,0.32932135,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only This with normal Bridges documented Dr. occurs exertion. heavy,0.3373387,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,occurs with This normal Bridges documented Dr. exertion. heavy only,0.36159235,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only exertion. heavy normal Bridges documented Dr. with This occurs,0.37837476,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only heavy with Bridges normal documented Dr. exertion. occurs This,0.3565445,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,exertion. heavy with Bridges normal documented Dr. occurs only This,0.3766302,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only exertion. with Bridges normal documented Dr. heavy occurs This,0.3671785,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,heavy with exertion. Bridges normal documented Dr. only occurs This,0.50945,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,This with heavy Bridges normal documented Dr. only occurs exertion.,0.27230254,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,exertion. with This Bridges normal documented Dr. heavy occurs only,0.40684938,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,This exertion. with Bridges normal documented Dr. occurs only heavy,0.38829643,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only This with Bridges normal documented Dr. occurs exertion. heavy,0.36747098,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,occurs with This Bridges normal documented Dr. exertion. heavy only,0.33620656,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only exertion. heavy Bridges normal documented Dr. with This occurs,0.31500304,['bridges']
